electrolyte_type,electrolyte_thickness_um,c_rate,temperature_c,pressure_mpa,cycle_number,capacity_retention,interfacial_resistance_ohm
Oxide,143.19920301835634,2.7358614579522165,43.75719272219242,7.53281778199023,1157,61.85726503129498,400.4178421555834
Sulfide,48.44032209341436,2.831775195963228,18.511651621916528,1.524270853787754,940,55.25880054556473,450.0
Sulfide,62.4086659075211,0.28652574726139224,19.488177907300543,6.25838914189287,1662,64.67886491781088,155.98802586814102
Oxide,118.30499043388146,1.2668745646699857,56.325030952211065,0.8951987463263805,1651,54.858405205718896,450.0
Sulfide,71.18816840350287,0.16803116299134788,11.610768022518643,6.976760645660717,1628,61.568225104378925,235.34544313262484
Polymer,99.06747897963807,1.0553083063858846,33.1267471647853,3.8802070559551542,242,85.43830406698895,121.96781194383064
Oxide,77.7945551390257,1.6569178321147462,25.67376449670508,1.4117396670362374,1475,59.02990337633733,450.0
Sulfide,116.50809182167164,2.7413052984788515,43.2538719999214,8.634303484063665,999,56.18070024701241,450.0
Oxide,49.68306280791941,2.5550075351496684,51.981469378449596,6.17868255648548,1224,59.89899933003749,450.0
Oxide,27.599538340794012,0.4697492073487586,28.01890607782848,3.6117771826805223,1743,69.95794071170786,190.16711451391828
Oxide,58.99082167149861,0.36978808674859753,31.34510436614186,0.4041990785399454,1141,65.47883484396945,450.0
Sulfide,81.66012643289594,1.8088752823943344,59.09588922507071,5.419371564135744,1243,55.851281179787655,450.0
Polymer,41.84260678504822,1.64314212013047,49.19582548396014,9.239936197013703,1329,54.878631776728895,450.0
Polymer,66.12364765533053,0.8724951601470691,54.86020654658957,6.00416034375342,243,77.07799153766274,220.59444174561165
Sulfide,71.99779237816391,2.708413945206122,31.938111032581485,9.719340985732982,1316,56.14304202877888,416.5118546066392
Oxide,27.460939679475562,2.789362587438505,21.703810199205762,1.4508660708775396,976,56.790849214324695,450.0
Sulfide,95.82994226394659,1.2675731711864717,30.593173269322584,5.726220535488885,1818,63.359209686999264,207.32363361046785
Sulfide,134.9646456362674,2.681877415629209,45.80459589157567,8.001437975263652,1325,56.0857930870118,450.0
Sulfide,39.72657868389682,1.2134517933626208,15.471520241798967,5.30285323814459,1853,57.69573931594035,287.57882272534766
Oxide,97.71504174219682,2.2367688123061304,23.52345528082544,1.0015569242759788,684,64.67234711840332,450.0
Sulfide,106.41609663841001,1.4802324308884,12.331795023079518,5.870571415317455,1412,59.51513110531247,330.3574659839876
Oxide,74.51350845450749,0.4554911538708306,31.61738691690658,6.15620526784047,588,90.44914299711542,65.51762515983839
Sulfide,111.1426863573551,2.7910091835873625,51.37228679898066,7.31422155990599,1233,55.47373163084198,450.0
Polymer,73.39510065383156,1.4168801207948563,11.23318441490054,7.635994000138192,1338,54.547124254547285,441.87916071640905
Sulfide,85.60284743706654,2.2300124169349704,43.7661763403583,7.730649613285011,617,64.94918317364807,317.6905332245557
Sulfide,20.95589579207551,1.1648040618507474,56.62479372568698,6.668099497025763,26,97.68898820513758,41.476735293101726
Polymer,109.92361483750955,0.1547545478710805,21.846393075559114,2.236530745544716,863,60.65011296883078,443.95418381885526
Oxide,105.97454826281418,0.3915380402063241,44.68174203638241,4.101933982810845,79,97.66579282040514,37.36728106676404
Oxide,24.992114052424792,1.5390364905207807,58.75509505501002,7.783686728882547,1012,59.9830162959626,450.0
Sulfide,67.8725139613673,2.100896635666451,58.11390300762316,9.53892713566805,128,79.41525764370846,282.28710460714416
Polymer,147.27413930291675,1.0707324470799093,21.746459651457165,0.8815749518825579,413,61.17067188590782,450.0
Oxide,74.69575313392019,2.116916531615186,15.016552660603434,5.401813110192228,137,93.44217357246211,75.06194184240564
Sulfide,85.25290266713942,2.1260432093526727,17.414126894795796,3.1939704861106337,1358,56.856333054018535,450.0
Polymer,138.29092056076342,2.1414141312507096,45.10178342410711,2.331399553736615,548,56.72173790650292,450.0
Oxide,113.24404386254834,1.5283133766594745,46.28794377266378,5.107525766845178,388,86.04260283932422,122.10216181224347
Oxide,95.66911704614907,2.7531698353523617,43.71182808140995,6.100284471509713,571,75.22002161867186,239.6595638036971
Polymer,123.71460857433942,1.5186699021437853,26.803919387111904,0.19674509105286436,1254,54.39963464487001,450.0
Polymer,132.36761463927652,1.4057690611402507,18.488846987906108,7.8240450647917905,1016,56.75148651208331,320.62493339664894
Polymer,79.3954493258447,0.6782043751308182,39.03805459761266,8.216833099468532,421,71.92670580351854,185.47784176556556
Polymer,81.7640874411386,0.9921997533333758,34.18402228789333,9.658557163222538,1148,57.15083659654345,297.519676747655
Sulfide,70.18662163473866,0.2227700283030797,46.441707356115174,1.8883729589244802,1112,59.38557370586271,450.0
Polymer,145.67179820239988,1.9372523514868938,32.06800393428107,5.986070367373385,1873,55.615233560086395,332.9464278061526
Oxide,110.63161305774555,0.8207536573885693,26.931984734323418,4.323591197416305,141,96.4655903587929,36.63611209779247
Oxide,30.818998607049398,0.9820502380078487,24.67392886795072,3.4147957303979717,1940,63.879413722763125,293.7196144978141
Sulfide,132.18475103069238,2.3353621128265316,20.573516002487327,5.699771169231296,1809,57.23861306513253,349.05564159048754
Oxide,82.47279230871484,1.0489414311682161,23.287318809333073,7.845592622913148,51,98.79087311402843,36.04126511827798
Oxide,28.93800783492337,0.8023680868381122,14.741521942205068,0.3282225561075801,987,58.40991971100241,450.0
Polymer,91.46324317123043,0.5902674724877467,27.342850546444478,9.69706111440525,1591,56.49928995132386,273.59780103397867
Oxide,74.23135626684126,2.347089366327672,11.82849061814791,8.117827698486536,929,63.16690812097682,421.5261201375341
Sulfide,134.10742263214124,0.476148148171078,19.32069235831634,7.536421666091226,1429,63.995180696311536,175.78003939980627
Polymer,46.51929846922036,1.4158859047260253,47.338522230971456,7.627835083586985,1361,55.8730364770899,414.4466317182322
Polymer,127.44039923398378,1.5700973366238637,26.273449433831132,3.951701025224661,662,66.19504649329463,236.71051930300362
Sulfide,92.49952985410886,2.0934307467885724,43.41185084886719,7.541043453363656,1689,55.282532810982175,399.4837705633883
Polymer,27.099339417750976,1.9365220987656868,45.84420877986387,3.929025065169281,1987,55.53359307484282,443.19183807595266
Polymer,146.339889172313,2.451089951541007,39.059267136605676,8.997197612790451,1755,54.90264932373329,450.0
Sulfide,86.639981733416,0.22977915838609064,57.93488706826992,1.8545015947340497,1755,55.088217922929026,450.0
Polymer,57.81399105010573,0.9596781018602518,11.071993331155664,2.99423949973,366,64.78977736925437,450.0
Sulfide,81.02288945860354,0.9123889444486012,46.93263252940711,5.558241672720853,908,68.39520431400794,202.5516004027843
Sulfide,131.52151185727357,0.5234490262171139,57.9393321970204,3.260189255283998,1935,55.72648442728375,450.0
Oxide,59.637406170058256,0.938616936183685,53.11358646764696,4.299948728423207,998,72.03081582168996,234.54890258882696
Oxide,45.04793154327104,0.9983194110144199,18.394634590250668,4.974984625046087,854,78.3647321065955,131.17548596731135
Polymer,36.77926210101459,1.613464939589687,26.341015312586606,8.577898153253736,258,73.39257216545082,204.92152634677345
Polymer,58.721721790727464,2.0247429888861426,18.62259199382327,5.279603310726059,1412,55.18104502679049,356.49230245449525
Sulfide,121.40625131520565,1.2051914894742608,40.0654181907352,3.688352501284149,45,97.53631404537698,26.885916642923387
Polymer,81.31142747538402,2.186463670808805,45.60939909897461,2.5525880239476466,269,63.250530891127816,450.0
Sulfide,49.5726084801602,1.0748794818807819,25.85368846815291,4.145892190042752,1335,66.59441286728638,181.7624779895818
Sulfide,41.60404994926739,0.9418226642128049,36.97532869921477,5.205787433702262,672,76.51920322950735,125.85776987566116
Polymer,63.254831946349285,1.6694453619853706,44.546028503559754,7.4865370863120395,1019,56.815258019661464,396.6959642038116
Sulfide,142.19016847514214,0.16877744488679275,31.066990830552417,1.2983828841061529,1302,61.26818231066059,450.0
Oxide,64.59347263670317,0.3313884585386011,52.70077652277296,2.2939309635675937,857,68.83010004101787,450.0
Polymer,148.4561298741026,1.3121116764009284,48.57749676439086,3.858574757099865,1499,55.005872048734176,423.1251684629169
Oxide,83.07995924949631,2.834446863036094,13.233277192528533,3.6679442106831948,1591,57.883620770133966,450.0
Polymer,43.291309377719614,2.1923841615459287,41.05626495454145,3.9783060672915966,145,82.39430080488907,166.85869893308407
Sulfide,135.84821193315622,0.3555670515516175,21.766277547987478,7.955860519939213,1990,61.079228869322996,202.41840989997323
Polymer,79.8461985075275,2.5543222370645338,37.87591323336376,3.309128589325514,235,71.51723228678455,378.1498633753036
Oxide,112.25727465558818,2.223672234763725,57.844422131648315,5.06879198598638,691,67.94355964410438,409.46141882828385
Sulfide,147.88250581718972,1.8717449245376943,53.95310022761251,6.276679625293175,720,64.09954528437063,385.6482310920052
Polymer,26.522795541596622,2.478849585766614,30.225820155756587,2.398567646817691,1160,55.06905824821108,450.0
Polymer,32.57029277238372,1.2719185584545756,24.57569291721767,7.215084332760635,1469,56.18483246676188,306.259921132248
Polymer,113.6593763901583,0.7423530474761729,21.72028722041295,5.516402065408982,353,79.99646414412803,135.72448002896928
Oxide,56.63725042841136,1.584867828415402,36.625743487826,4.523133514010643,1418,69.71939451947846,203.77393286563145
Oxide,43.959181603512874,1.6916410912210742,15.712422662902817,8.116861864709307,994,65.82838033572511,288.5934841453801
Polymer,25.117044376564834,1.661146478828745,37.46375040641243,2.510603065933302,275,65.85333830259644,450.0
Sulfide,22.840072558206234,1.7387139952923054,10.0666819745396,8.8434421090818,1408,55.11330559466331,450.0
Sulfide,120.68312840557282,2.851244262893624,26.19248153729224,5.654382480130367,910,64.64646247875011,290.4102678105373
Oxide,37.4763455580415,2.716512306979071,20.99671569152906,6.130831305858616,1347,61.490384684362596,340.02395836110003
Sulfide,80.8036800762496,2.6395794060209243,58.560939498039104,8.763083745272533,1207,55.22409374026936,450.0
Oxide,98.7665859733328,2.4241087516350186,46.36211597849895,8.194068609708426,1597,57.14121142621556,450.0
Polymer,75.68573407395002,2.8359415110693273,27.482669023111885,6.055464481336813,440,65.7787458096313,298.36221365326037
Oxide,23.523864803710303,0.3856344608702694,14.642254326531026,7.556558268096924,1087,70.94349193947687,182.53000541207444
Oxide,121.85519533642815,0.8688574581926445,35.8400297345312,4.389862953305679,1897,71.14509397874716,161.16791552988093
Polymer,21.366719190414955,1.5356622423982962,20.672394066302115,5.519039759647488,1751,54.74624473456841,334.32087067362113
Sulfide,119.04568626907292,2.554950030057875,36.82147729491789,0.7144943534142603,872,55.78594821395596,450.0
Oxide,136.12958419245595,1.5649805634159242,51.76811770894462,0.9895933882004636,651,62.839759841885346,450.0
Oxide,76.2691897374324,2.2693007440906072,40.78962760506927,8.311311501444687,943,66.366494288036,309.29006293710273
Polymer,89.62052150271377,0.502983725221857,41.68942097725011,0.690749391256717,1670,55.18778199284737,450.0
Sulfide,82.00784104029499,0.8320000576320244,37.05151445314057,1.7770513437628122,34,96.82643593283964,50.51571970503664
Oxide,70.59712042104704,2.22215067560925,56.36328163157046,7.978743323609371,705,63.74764513877524,450.0
Polymer,135.36518959814683,0.5777286257743998,56.595134221030165,0.11134491121973725,867,53.2436534597591,450.0
Oxide,136.21135638709876,1.1189322104992876,35.636160053677614,2.8958028555740567,985,73.02996524809122,274.32130219655824
Polymer,63.65612740339949,0.8681121476593571,25.287974357175223,5.8819827124835555,832,66.59706104311962,199.2502303999959
Sulfide,99.95906802191074,1.1145989132451877,32.979350293972196,5.994954321546036,1501,65.55909117270818,179.69601971349317
Sulfide,140.49798307896233,2.1541397423261137,19.327895609780782,7.793813791471789,1111,59.912899095881336,319.5028551415384
Sulfide,145.0676048623757,1.166756825314123,41.817215765904464,5.108669919472487,1234,65.36492292740412,211.14709288785696
Sulfide,86.16467525486618,1.7102636355630265,35.004616789111665,5.143078508356606,462,80.82297575886906,127.52361426995333
Oxide,78.86722468696249,0.3898024434577879,15.165023890663996,7.280574697852934,81,97.26459424724163,34.92666906125737
Oxide,56.23026107070835,2.434551310380421,19.882389055980767,5.036382186336207,322,86.42199447167972,117.8549447131491
Sulfide,144.65334351475332,1.1726770143795622,33.981597809976336,6.124061756979806,415,84.78167269462674,85.6886057460165
Sulfide,38.56585958147276,1.9807490611966931,54.37944953594292,8.987963275725004,1875,54.456398772087766,450.0
Sulfide,95.37784488620424,2.203629844819315,38.319536031554875,4.074364975362482,992,63.943377904479604,270.75519325205977
Oxide,56.73153477742305,0.7080166741239311,44.07675001042354,3.9127382021003,190,93.53781575486101,56.85325818556597
Sulfide,56.27107774521356,2.665557456364715,26.951427487195485,0.135135019461236,1974,53.82769633555792,450.0
Sulfide,72.6459163589045,1.8870503296601635,38.57056965221172,6.172919989060196,1884,56.96900758008333,307.12958109174474
Sulfide,149.84308165603508,1.3433029110792962,32.36899113190337,0.39474188333060667,1257,56.822066188811675,450.0
Polymer,27.14561988917687,0.6287720323768367,42.956495631158035,5.091070048310331,392,73.3812230184136,172.44514320141934
Sulfide,95.21043636645909,2.8326727199134996,12.528778303950519,8.061914511419044,1962,55.93483658199407,450.0
Polymer,30.73438054458603,2.289697791981713,34.66501081194796,5.544218598144664,1193,56.08080511844003,363.0101196466473
Polymer,40.08770789876746,0.7032712319264217,24.79963125719835,2.7693980356450925,1467,55.80485427047711,450.0
Sulfide,77.14318243047683,1.0793612467002511,26.30925306389546,7.883067372348775,1787,60.49781898049511,236.6375144980814
Polymer,86.35981707503737,2.4480553484554126,58.04587157790307,2.7701983404171346,168,63.51350907739727,450.0
Sulfide,53.64301308738812,2.117465223324483,19.134740635569138,7.357014631364398,1255,58.643870624913326,324.2398917787084
Oxide,61.1394270136741,2.320774448875601,25.562262628929844,6.1415587063832895,1174,68.96122487832821,235.24013531587232
Oxide,31.3057126332713,1.379483196417504,35.494628786543586,1.782963337805212,664,69.93499489830164,450.0
Oxide,59.41857189975257,2.177781161662284,53.15134740748118,9.06082536095744,1574,55.85750036061994,450.0
Oxide,145.65259711947073,1.2208317963053499,30.833504160318522,2.0863724612762375,1410,65.01611378498745,450.0
Polymer,142.81195961742262,0.7126624591207696,47.19326404440855,9.896912033992631,381,67.21539819623894,265.5802956007361
Sulfide,63.53417771780805,1.934763401039944,52.81870491074012,0.17237383768391365,1833,54.69617139069835,450.0
Sulfide,94.211011716239,2.930440384236503,25.500817791092448,2.70848543371474,1299,54.98897014112805,450.0
Sulfide,138.24740084442277,1.0007428170464558,29.637509176935495,2.0786169430145685,1641,59.01260983055708,450.0
Oxide,20.803896943316566,1.436811817416365,27.827811184417815,0.23853476068758003,898,59.85062529530506,450.0
